data_id,source_id,age,production,birth_order,ethnicity,sex
53553,Marchman Dallas,24,365,First,White,Female
53554,Marchman Dallas,24,417,Second,Black,Female
53555,Marchman Dallas,24,519,First,Hispanic,Male
53556,Marchman Dallas,24,139,Second,White,Male
53557,Marchman Dallas,24,146,First,White,Male
53558,Marchman Dallas,24,413,First,White,Male
53559,Marchman Dallas,24,239,First,White,Male
53560,Marchman Dallas,24,202,Second,White,Male
53561,Marchman Dallas,24,268,First,White,Male
53562,Marchman Dallas,24,364,First,White,Male
53563,Marchman Dallas,24,531,First,White,Male
53564,Marchman Dallas,24,38,First,White,Male
53565,Marchman Dallas,24,474,Second,White,Male
53566,Marchman Dallas,24,243,First,Asian,Male
53567,Marchman Dallas,24,680,Second,White,Female
53568,Marchman Dallas,24,195,First,Black,Female
53569,Marchman Dallas,24,234,First,White,Male
53570,Marchman,24,96,First,White,Male
53571,Marchman Dallas,24,285,Second,White,Male
53572,Marchman Dallas,24,127,Second,Asian,Male
53573,Marchman Dallas,24,449,Second,White,Female
53574,Marchman Dallas,24,47,Second,White,Male
53575,Marchman Dallas,24,382,Second,White,Female
53576,Marchman Dallas,24,659,First,White,Female
53577,Marchman Dallas,24,334,Second,Asian,Male
53578,Marchman Dallas,24,115,Second,White,Male
53579,Marchman Dallas,24,300,Second,White,Male
53580,Marchman Dallas,24,316,Second,White,Male
53581,Marchman Dallas,24,39,Second,White,Male
53582,Marchman Dallas,24,452,First,White,Male
53583,Marchman Dallas,25,509,First,White,Male
53584,Marchman Dallas,25,21,First,White,Male
53585,Marchman Dallas,25,464,Second,White,Female
53586,Marchman Dallas,25,614,First,White,Female
53587,Marchman Dallas,25,295,First,White,Female
53588,Marchman Dallas,25,54,Fourth,White,Female
53589,Marchman Dallas,25,282,First,White,Female
53590,Marchman Dallas,25,282,Second,White,Male
53591,Marchman Dallas,25,4,Second,Asian,Female
53592,Marchman Dallas,25,310,Second,White,Female
53593,Marchman,25,45,First,Asian,Male
53594,Marchman Dallas,25,540,Second,White,Female
53595,Marchman Dallas,25,217,First,Asian,Male
53596,Marchman Dallas,25,223,First,White,Male
53597,Marchman Dallas,25,524,First,White,Male
53598,Marchman Dallas,25,231,Second,White,Male
53599,Marchman Dallas,25,126,Second,Hispanic,Female
53600,Marchman Dallas,25,152,Second,White,Male
53601,Marchman Dallas,25,257,Fifth,White,Male
53602,Marchman Dallas,25,484,First,White,Female
53603,Marchman Dallas,25,221,Second,Asian,Male
53604,Marchman Dallas,25,66,First,Hispanic,Female
53605,Marchman Dallas,25,267,First,White,Male
53606,Marchman Dallas,25,456,First,White,Male
53607,Marchman Dallas,25,174,Third,White,Male
53608,Marchman Dallas,25,344,First,White,Female
53609,Marchman Dallas,25,379,First,White,Male
53610,Marchman Dallas,26,290,First,White,Female
53611,Marchman Dallas,26,224,First,White,Male
53612,Marchman Dallas,26,643,First,White,Female
53613,Marchman Dallas,26,641,First,White,Female
53614,Marchman Dallas,26,377,Second,White,Male
53615,Marchman Dallas,26,586,Second,White,Female
53616,Marchman Dallas,26,423,First,White,Male
53617,Marchman Dallas,26,644,First,White,Female
53618,Marchman Dallas,26,680,First,White,Female
53619,Marchman Dallas,26,482,Second,White,Female
53620,Marchman,26,230,First,White,Male
53621,Marchman Dallas,27,337,First,Hispanic,Male
53622,Marchman Dallas,27,300,First,White,Male
53623,Marchman Dallas,27,623,First,White,Male
53624,Marchman Dallas,27,257,First,White,Female
53625,Marchman Dallas,27,677,Second,White,Male
53626,Marchman Dallas,27,216,First,White,Male
53627,Marchman Dallas,27,295,Second,White,Male
53628,Marchman Dallas,27,455,First,White,Female
53629,Marchman Dallas,27,120,First,White,Female
53630,Marchman Dallas,27,326,Second,White,Female
53631,Marchman Dallas,27,572,First,White,Male
53632,Marchman Dallas,27,538,Second,White,Male
53633,Marchman Dallas,27,445,Third,White,Female
53634,Marchman Dallas,27,554,First,Black,Male
53635,Marchman Dallas,27,86,First,Hispanic,Female
53636,Marchman Dallas,28,227,First,Asian,Male
53637,Marchman Dallas,28,86,First,Hispanic,Female
53638,Marchman Dallas,28,536,Second,White,Male
53639,Marchman Dallas,28,519,First,White,Female
53640,Marchman Dallas,28,531,First,White,Male
53641,Marchman Dallas,28,449,Second,White,Male
53642,Marchman Dallas,28,71,First,White,Male
53643,Marchman Dallas,28,599,Second,White,Male
53644,Marchman Dallas,28,402,First,Asian,Female
53645,Marchman Dallas,28,677,Third,White,Female
53646,Marchman Dallas,29,548,Second,White,Male
53647,Marchman Dallas,29,98,First,Hispanic,Male
53648,Marchman Dallas,29,666,First,White,Male
53649,Marchman Dallas,29,26,First,Hispanic,Female
53650,Marchman Dallas,29,388,First,White,Male
53651,Marchman Dallas,30,612,First,White,Male
53652,Marchman Dallas,30,503,Second,White,Male
53653,Marchman Dallas,30,437,First,White,Female
53654,Marchman Dallas,30,536,Second,White,Female
53655,Marchman Dallas,30,679,First,White,Female
53656,Marchman Dallas,30,569,First,White,Male
53657,Marchman Dallas,30,466,Second,White,Male
53658,Marchman Dallas,30,574,Second,White,Male
53659,Marchman Dallas,30,479,Second,White,Female
53660,Marchman Dallas,30,630,First,White,Female
53661,Marchman Dallas,30,496,Second,White,Female
53662,Marchman Dallas,30,560,First,White,Male
53663,Marchman Dallas,30,406,Second,White,Male
53664,Marchman Dallas,30,462,First,White,Female
53665,Marchman Dallas,30,341,Second,White,Male
53666,Marchman Dallas,30,548,First,White,Male
53667,Marchman Dallas,30,514,Third,White,Female
53668,Marchman Dallas,30,641,Second,White,Female
53669,Marchman Dallas,30,555,Third,White,Female
53670,Marchman Dallas,30,535,First,Hispanic,Male
53671,Marchman Dallas,30,448,Second,White,Female
53672,Marchman Dallas,30,680,Second,White,Female
53673,Marchman Dallas,30,646,Third,White,Male
53704,Marchman Dallas,18,131,Second,White,Female
53705,Marchman Dallas,25,415,Second,White,Female
53706,Marchman Dallas,29,599,Second,White,Female
53707,Marchman Dallas,27,141,First,White,Male
53708,Marchman Dallas,30,456,First,White,Male
53709,Marchman Dallas,19,45,First,White,Male
53710,Marchman Dallas,27,290,First,White,Male
53711,Marchman Dallas,19,83,Second,White,Female
53712,Marchman Dallas,25,352,Second,White,Female
53713,Marchman Dallas,18,23,First,White,Male
53714,Marchman Dallas,24,154,First,White,Male
53716,Marchman Dallas,18,221,First,White,Female
53717,Marchman Dallas,25,522,First,White,Female
53718,Marchman Dallas,30,624,First,White,Female
53719,Marchman Dallas,18,56,Fourth,White,Female
53720,Marchman Dallas,24,409,Fourth,White,Female
53721,Marchman Dallas,30,511,Fourth,White,Female
53722,Marchman Dallas,25,680,Second,White,Male
53723,Marchman Dallas,18,126,First,White,Male
53724,Marchman Dallas,24,485,First,White,Male
53725,Marchman Dallas,30,675,First,White,Male
53726,Marchman Dallas,18,31,First,White,Male
53727,Marchman Dallas,24,75,First,White,Male
53728,Marchman Dallas,30,394,First,White,Male
53729,Marchman Dallas,18,187,Second,Hispanic,Male
53730,Marchman Dallas,26,628,Second,Black,Male
53731,Marchman Dallas,18,517,First,Asian,Female
53732,Marchman Dallas,20,45,Third,White,Male
53733,Marchman Dallas,24,480,Third,White,Male
53735,Marchman Dallas,19,503,Second,Black,Female
53736,Marchman Dallas,24,647,Second,Black,Female
53737,Marchman Dallas,23,453,First,White,Male
53738,Marchman Dallas,20,34,Third,White,Female
53739,Marchman Dallas,24,124,Third,White,Female
53741,Marchman Dallas,28,544,Second,White,Male
53742,Marchman Dallas,25,272,First,Asian,Male
53743,Marchman Dallas,30,583,First,Black,Male
53744,Marchman Dallas,29,524,First,White,Female
53745,Marchman Dallas,19,145,First,Black,Female
53746,Marchman Dallas,18,30,Third,White,Female
53747,Marchman Dallas,24,182,First,White,Male
53748,Marchman Dallas,30,636,First,White,Male
53749,Marchman Dallas,19,381,First,White,Male
53750,Marchman Dallas,25,459,First,White,Male
53752,Marchman Dallas,18,84,First,White,Female
53753,Marchman Dallas,23,218,First,White,Female
53754,Marchman Dallas,30,591,First,White,Female
53755,Marchman Dallas,24,18,First,White,Male
53756,Marchman Dallas,30,176,First,White,Male
53757,Marchman Dallas,24,364,First,White,Female
53759,Marchman Dallas,23,501,Second,Black,Female
53760,Marchman Dallas,20,202,Third,White,Male
53761,Marchman Dallas,18,66,First,White,Female
53762,Marchman Dallas,30,617,First,White,Female
53763,Marchman Dallas,25,300,First,White,Male
53764,Marchman Dallas,30,522,First,White,Male
53765,Marchman Dallas,25,548,First,White,Male
53767,Marchman Dallas,24,274,Second,White,Male
53769,Marchman Dallas,19,11,First,White,Female
53770,Marchman Dallas,24,72,First,White,Female
53772,Marchman Dallas,20,191,First,White,Male
53773,Marchman Dallas,24,379,First,White,Male
53775,Marchman,19,384,Second,Black,Female
53776,Marchman Dallas,24,310,Fifth,White,Female
53777,Marchman Dallas,19,62,Second,White,Female
53778,Marchman Dallas,24,454,Second,White,Female
53779,Marchman Dallas,30,654,Second,White,Female
53780,Marchman Dallas,25,488,Third,White,Male
53781,Marchman Dallas,30,329,Third,White,Male
53782,Marchman Dallas,20,358,First,White,Female
53783,Marchman Dallas,25,520,First,White,Female
53784,Marchman Dallas,18,126,Second,White,Male
53785,Marchman Dallas,24,399,Second,White,Male
53786,Marchman Dallas,30,497,Second,White,Male
53787,Marchman Dallas,24,358,Second,White,Female
53788,Marchman,24,76,First,Black,Male
53789,Marchman Dallas,20,81,First,White,Male
53790,Marchman Dallas,24,189,First,White,Male
53791,Marchman,19,313,First,Black,Female
53792,Marchman Dallas,25,625,First,Black,Female
53793,Marchman Dallas,30,652,First,Black,Female
53794,Marchman Dallas,24,178,First,White,Male
53795,Marchman Dallas,29,284,First,White,Male
53796,Marchman Dallas,25,60,First,White,Male
53798,Marchman Dallas,25,35,First,Black,Male
53799,Marchman Dallas,19,111,Second,White,Male
53800,Marchman Dallas,25,381,Second,White,Male
53802,Marchman Dallas,30,509,First,White,Male
53803,Marchman Dallas,24,435,Second,White,Male
53804,Marchman Dallas,25,368,First,White,Male
53806,Marchman Dallas,25,651,First,White,Female
53808,Marchman Dallas,18,151,Second,Black,Male
53809,Marchman Dallas,24,286,Second,Black,Male
53810,Marchman Dallas,30,503,Second,Black,Male
53811,Marchman Dallas,18,52,First,White,Female
53812,Marchman Dallas,24,421,First,White,Female
53813,Marchman Dallas,30,595,First,White,Female
53814,Marchman Dallas,24,331,Second,White,Male
53815,Marchman Dallas,30,593,Second,White,Male
53816,Marchman Dallas,25,412,Second,White,Male
53818,Marchman Dallas,18,89,Second,White,Female
53819,Marchman Dallas,24,362,Second,White,Female
53820,Marchman Dallas,25,98,Third,White,Male
53821,Marchman Dallas,30,375,Third,White,Male
53822,Marchman,30,555,First,Black,Female
53823,Marchman Dallas,19,365,Second,White,Female
53824,Marchman Dallas,30,655,Second,White,Female
53825,Marchman Dallas,18,121,First,Black,Female
53826,Marchman Dallas,30,618,First,Black,Female
53827,Marchman Dallas,25,169,First,White,Male
53829,Marchman Dallas,18,176,Second,White,Male
53830,Marchman Dallas,25,598,Second,White,Male
53831,Marchman Dallas,18,50,Second,White,Male
53832,Marchman Dallas,24,363,Second,White,Male
53833,Marchman Dallas,30,634,Second,White,Male
53834,Marchman Dallas,19,281,First,White,Male
53835,Marchman Dallas,30,569,First,White,Male
53836,Marchman Dallas,22,575,First,White,Female
53837,Marchman Dallas,29,666,First,White,Female
53838,Marchman Dallas,18,207,Second,White,Male
53839,Marchman Dallas,30,539,Second,White,Male
53840,Marchman Dallas,18,104,First,White,Male
53841,Marchman Dallas,24,390,First,White,Male
53842,Marchman Dallas,27,548,NA,White,Female
53843,Marchman Dallas,20,103,Second,White,Female
53844,Marchman Dallas,25,455,Second,White,Female
53845,Marchman Dallas,19,225,Second,White,Female
53846,Marchman Dallas,24,477,Second,White,Female
53847,Marchman Dallas,30,611,Second,White,Female
53848,Marchman Dallas,26,373,First,White,Female
53849,Marchman Dallas,30,644,First,White,Female
53850,Marchman Dallas,22,181,First,White,Female
53851,Marchman Dallas,18,21,Second,White,Female
53852,Marchman Dallas,23,138,Second,White,Female
53853,Marchman Dallas,30,511,Second,White,Female
53854,Marchman Dallas,18,262,Second,Black,Male
53855,Marchman Dallas,24,586,Second,Black,Male
53857,Marchman Dallas,18,70,First,White,Female
53858,Marchman Dallas,25,201,First,White,Female
53859,Marchman Dallas,29,298,First,White,Female
53860,Marchman Dallas,19,257,First,Black,Female
53861,Marchman Dallas,25,558,First,Black,Female
53862,Marchman Dallas,19,59,First,White,Female
53863,Marchman Dallas,25,604,First,White,Female
53864,Marchman Dallas,30,639,First,White,Female
53865,Marchman Dallas,18,77,First,White,Male
53866,Marchman Dallas,25,453,First,White,Male
53867,Marchman Dallas,29,646,First,White,Male
53868,Marchman Dallas,19,97,First,White,Female
53869,Marchman Dallas,25,220,First,White,Female
53871,Marchman Dallas,18,218,First,White,Male
53873,Marchman Dallas,18,39,First,White,Male
53874,Marchman Dallas,24,54,First,White,Male
53875,Marchman Dallas,30,426,First,White,Male
53876,Marchman Dallas,18,144,First,White,Male
53877,Marchman Dallas,25,401,First,White,Male
53878,Marchman Dallas,30,592,First,White,Male
53879,Marchman Dallas,18,104,Second,White,Male
53880,Marchman Dallas,24,518,Second,White,Male
53881,Marchman Dallas,30,639,Second,White,Male
53882,Marchman Dallas,17,129,First,White,Male
53883,Marchman Dallas,22,269,First,White,Male
53884,Marchman Dallas,29,598,First,White,Male
53885,Marchman Dallas,27,567,First,White,Female
53886,Marchman Dallas,18,133,First,Black,Male
53887,Marchman Dallas,24,563,First,Black,Male
53888,Marchman Dallas,25,369,Second,White,Male
53889,Marchman Dallas,30,586,Second,White,Male
53890,Marchman Dallas,18,302,First,White,Female
53891,Marchman Dallas,26,524,First,White,Female
53892,Marchman Dallas,18,25,Second,White,Male
53893,Marchman Dallas,23,101,Second,White,Male
53895,Marchman Dallas,18,432,Second,White,Female
53896,Marchman Dallas,24,579,Second,White,Female
53897,Marchman Dallas,21,317,Second,Black,Female
53898,Marchman Dallas,24,368,Second,Black,Female
53899,Marchman Dallas,29,398,Second,White,Male
53900,Marchman Dallas,18,39,Fifth,White,Male
53901,Marchman Dallas,24,118,Fifth,White,Male
53902,Marchman Dallas,30,313,Fifth,White,Male
53903,Marchman Dallas,18,85,First,White,Male
53904,Marchman Dallas,24,199,First,White,Male
53905,Marchman Dallas,30,359,First,White,Male
53906,Marchman Dallas,20,148,Second,Black,Male
53907,Marchman Dallas,18,278,First,White,Male
53908,Marchman Dallas,24,513,First,White,Male
53909,Marchman Dallas,29,620,First,White,Male
53910,Marchman Dallas,19,165,First,White,Female
53911,Marchman Dallas,24,528,First,White,Female
53912,Marchman Dallas,30,522,First,White,Female
53913,Marchman Dallas,24,252,First,Black,Male
53914,Marchman Dallas,30,427,First,Black,Male
53915,Marchman Dallas,18,513,Second,White,Female
53916,Marchman Dallas,24,663,Second,White,Female
53917,Marchman Dallas,24,632,Second,White,Female
53918,Marchman Dallas,20,54,Second,White,Male
53919,Marchman Dallas,26,110,Second,White,Male
53920,Marchman Dallas,18,238,First,White,Male
53921,Marchman Dallas,28,542,First,White,Male
53922,Marchman Dallas,20,48,Second,White,Male
53924,Marchman Dallas,18,21,Second,White,Male
53925,Marchman Dallas,22,262,Second,White,Male
53926,Marchman Dallas,29,668,Second,White,Male
53927,Marchman Dallas,18,87,Third,White,Male
53928,Marchman Dallas,22,235,First,White,Male
53929,Marchman Dallas,30,565,First,White,Male
53930,Marchman Dallas,27,217,First,White,Male
53931,Marchman Dallas,18,47,First,White,Female
53932,Marchman Dallas,24,253,First,White,Female
53933,Marchman Dallas,30,657,First,White,Female
53934,Marchman Dallas,18,120,First,White,Female
53935,Marchman Dallas,27,444,First,White,Female
53936,Marchman Dallas,26,290,First,Black,Male
53937,Marchman Dallas,26,196,First,White,Male
53939,Marchman,24,403,Second,White,Male
53940,Marchman Dallas,18,42,First,White,Male
53941,Marchman Dallas,21,95,First,White,Male
53942,Marchman Dallas,29,480,First,White,Male
53943,Marchman Dallas,30,533,First,White,Male
53944,Marchman Dallas,19,107,First,White,Male
53945,Marchman Dallas,25,298,First,White,Male
53947,Marchman Dallas,24,364,First,White,Male
53948,Marchman Dallas,30,518,First,White,Male
53949,Marchman Dallas,24,90,First,White,Male
53950,Marchman Dallas,30,290,First,White,Male
53951,Marchman Dallas,24,202,First,White,Male
53952,Marchman Dallas,30,388,First,White,Male
53953,Marchman Dallas,19,98,First,White,Female
53954,Marchman Dallas,26,508,First,White,Female
53955,Marchman Dallas,24,332,Second,Black,Female
53957,Marchman Dallas,25,550,Fourth,White,Female
53958,Marchman Dallas,30,620,Fourth,White,Female
53959,Marchman Dallas,24,103,First,White,Male
53960,Marchman Dallas,19,43,First,White,Male
53962,Marchman Dallas,18,219,First,White,Female
53963,Marchman Dallas,24,554,First,White,Female
53964,Marchman Dallas,30,650,First,White,Female
53965,Marchman Dallas,19,19,First,White,Male
53966,Marchman Dallas,23,321,Third,Black,Male
53967,Marchman Dallas,26,454,First,White,Female
53968,Marchman Dallas,24,305,First,White,Female
53969,Marchman Dallas,18,121,First,White,Female
53970,Marchman Dallas,24,472,First,White,Female
53972,Marchman Dallas,20,348,First,White,Female
53973,Marchman Dallas,24,600,First,White,Female
53975,Marchman Dallas,20,304,First,White,Female
